model,prompt,vignette,predictor,Estimate,SE,z,p_value,p_adj
qwen,ignore,7,raceI,0.7754109456483078,0.7491641642963898,1.0350347528656405,0.3006526815410054,0.9527083327393968
qwen,ignore,7,raceL,0.1650214037720182,0.6146593440968722,0.268476198006046,0.7883327938013107,0.9527083327393968
qwen,ignore,7,raceW,-0.5105528251470477,0.9605056824861984,-0.531545866366474,0.5950405662243767,0.9527083327393968
qwen,ignore,7,genderM,0.1831056223911327,0.2665440925043191,0.6869618481158634,0.4921067706678203,0.9527083327393968
qwen,baseline,7,threatening_z,0.1808217902066408,0.1834681066738163,0.9855761499088208,0.3243411464187473,0.9099600633684152
qwen,baseline,7,trustworthy_z,0.1146200354251316,0.1968587726150485,0.5822449967686617,0.5604016685177176,0.9099600633684152
qwen,baseline,7,attractive_z,0.085542916993344,0.1561980796020862,0.5476566498849678,0.5839276833558532,0.9099600633684152
qwen,baseline,7,prototypic_z,0.2781590434489223,0.1271782846683582,2.187158320103745,0.0287309683982008,0.3447716207784096
qwen,baseline,7,race_ambiguity_z,0.1061353128128109,0.3327223543349111,0.3189906281619342,0.7497336194882744,0.9099600633684152
qwen,baseline,7,age_rated_z,-0.0459995401612493,0.1150588587235142,-0.3997913821810626,0.6893101786163671,0.9099600633684152
qwen,baseline,7,luminance_z,0.0351245031640419,0.2981290703035926,0.1178164314143325,0.9062131098394686,0.9099600633684152
qwen,baseline,7,raceB,-0.1085815367423705,0.9105724119019648,-0.1192453618439526,0.905080969451368,0.9099600633684152
qwen,baseline,7,raceI,-0.4579601026470665,0.678554735480921,-0.674905175221407,0.4997360123124753,0.9099600633684152
qwen,baseline,7,raceL,0.3986092221173994,0.5384701162317798,0.7402624771581967,0.4591407442836699,0.9099600633684152
qwen,baseline,7,raceW,0.0955732141697889,0.8451156719504035,0.1130889147389965,0.9099600633684152,0.9099600633684152
qwen,baseline,7,genderM,-0.1359583246177012,0.2503416970117818,-0.5430910081723327,0.5870671433443218,0.9099600633684152
llama,acknowledge,7,threatening_z,-0.0139132009367893,0.1177802738786574,-0.1181284478173596,0.9059658831577946,0.9059658831577946
llama,acknowledge,7,trustworthy_z,-0.2569741189726788,0.1236487804118293,-2.078258419668928,0.0376855639661318,0.27569403333280407
llama,acknowledge,7,attractive_z,-0.111469518318829,0.1019071199630768,-1.0938344480662088,0.2740275928212302,0.4110413892318453
llama,acknowledge,7,prototypic_z,-0.094465665614976,0.0831838253559411,-1.1356254080737476,0.2561133705010383,0.4110413892318453
llama,acknowledge,7,race_ambiguity_z,-0.1997436804641541,0.216120063542417,-0.9242255308931612,0.3553689056208597,0.4738252074944796
llama,acknowledge,7,age_rated_z,-0.1012459645887264,0.074176600741316,-1.3649313068660591,0.1722746413587484,0.4110413892318453
llama,acknowledge,7,luminance_z,0.0549710338650156,0.1824622937961651,0.3012733903610008,0.7632060302536118,0.8325883966403037
llama,acknowledge,7,raceB,-1.0694000434091078,0.5467307666312887,-1.9559902399462064,0.0504663038580238,0.27569403333280407
llama,acknowledge,7,raceI,-0.1722621906570531,0.4135682122651068,-0.4165266709295083,0.6770246551521986,0.8124295861826383
llama,acknowledge,7,raceL,-0.5887360499087704,0.3493009073253975,-1.6854695695374269,0.0918980111109347,0.27569403333280407
llama,acknowledge,7,raceW,-0.965033296325609,0.5381721784417046,-1.7931683111525665,0.0729460154271106,0.27569403333280407
llama,acknowledge,7,genderM,0.199235605147303,0.1580850205864032,1.2603066654149466,0.2075587564194376,0.4110413892318453
llama,ignore,7,threatening_z,-0.0370713257919098,0.1355553592527406,-0.2734773895791977,0.7844862706257516,0.8731156234645646
llama,ignore,7,trustworthy_z,-0.1853236956591044,0.14118648858812,-1.312616366568509,0.1893122518188806,0.7572490072755224
llama,ignore,7,attractive_z,0.0221948270893805,0.1174100358504616,0.189036881971902,0.8500639102598302,0.8731156234645646
llama,ignore,7,prototypic_z,-0.0540266133254998,0.0945644333213278,-0.5713206480275588,0.5677823076958304,0.8516734615437456
llama,ignore,7,race_ambiguity_z,0.1852073688863593,0.2460014103448969,0.7528711669851664,0.4515273359260208,0.8516734615437456
llama,ignore,7,age_rated_z,0.0521169697385243,0.0831707928932776,0.6266258613814024,0.5309045120603895,0.8516734615437456
llama,ignore,7,luminance_z,-0.3917249201754865,0.2073986363531638,-1.8887535957972603,0.0589248533528519,0.35354912011711137
llama,ignore,7,raceB,-0.2311257494949561,0.6249155861310423,-0.3698511520986293,0.7114933995235464,0.8731156234645646
llama,ignore,7,raceI,0.0756192565905198,0.4735014917948418,0.1597022562777564,0.8731156234645646,0.8731156234645646
llama,ignore,7,raceL,0.4470635508197351,0.3994235175455247,1.119271978693094,0.2630241263312481,0.7890723789937444
llama,ignore,7,raceW,0.533090345846889,0.6154686305071319,0.8661535607552165,0.3864059562714813,0.8516734615437456
llama,ignore,7,genderM,-0.3455339435992498,0.1817038405197922,-1.901632583058212,0.057219205135044,0.35354912011711137
llama,baseline,7,threatening_z,-0.0591283407359285,0.117387378978669,-0.5037027085055966,0.6144703047692678,0.8602266611107758
llama,baseline,7,trustworthy_z,0.4383195299683347,0.1253913705276047,3.495611604881846,0.0004729766099406,0.0056757193192872
llama,baseline,7,attractive_z,-0.2104798702968034,0.1021823532521414,-2.059845595622868,0.039413304093644,0.236479824561864
llama,baseline,7,prototypic_z,-0.0065599565386174,0.0823868946967946,-0.0796237868020127,0.936536476146221,0.936536476146221
llama,baseline,7,race_ambiguity_z,-0.0985209800023546,0.2139516695752756,-0.4604824080033249,0.6451699958330819,0.8602266611107758
llama,baseline,7,age_rated_z,0.127192684308687,0.0722678664917744,1.7600171484675575,0.078404899049479,0.313619596197916
llama,baseline,7,luminance_z,-0.2066915590486635,0.1813224704966139,-1.1399114433118394,0.254323197083935,0.6876332935376791
llama,baseline,7,raceB,-0.5071961811993189,0.5443429642335176,-0.9317584951492768,0.3514613486821861,0.7029226973643722
llama,baseline,7,raceI,-0.4406861774258729,0.4134790813839675,-1.0658004171597744,0.2865138723073663,0.6876332935376791
llama,baseline,7,raceL,0.2559111597246857,0.3441096565040546,0.7436907244178728,0.4570636022704684,0.7835376038922315
llama,baseline,7,raceW,0.1200406600393553,0.5319355272437679,0.225667686949484,0.8214598918775988,0.936536476146221
llama,baseline,7,genderM,-0.0126713432313324,0.1590348051470076,-0.0796765413685352,0.9364945173996672,0.936536476146221
qwen,acknowledge,8,threatening_z,-0.0693908464970021,0.1317030686901893,-0.526873422063028,0.5982814916327674,0.709894757261585
qwen,acknowledge,8,trustworthy_z,-0.0619661766945535,0.1368696061009577,-0.4527387669169304,0.6507368608231197,0.709894757261585
qwen,acknowledge,8,attractive_z,0.0689949092649529,0.1158126051515664,0.5957461122185952,0.5513448480787919,0.709894757261585
qwen,acknowledge,8,prototypic_z,-0.0767338868179524,0.0925747766259847,-0.828885465508259,0.4071692205795724,0.709894757261585
qwen,acknowledge,8,race_ambiguity_z,-0.3331588631723994,0.239523680695396,-1.3909224432638874,0.164248946298442,0.5733128474305776
qwen,acknowledge,8,age_rated_z,-0.1234073984532055,0.0861904974845777,-1.431798191851568,0.1522015849059625,0.5733128474305776
qwen,acknowledge,8,luminance_z,0.2712212432930638,0.2074636528282812,1.3073193284490898,0.1911042824768592,0.5733128474305776
qwen,acknowledge,8,raceB,-0.0509698001638516,0.6146450642943915,-0.0829255827871402,0.9339107119730592,0.9339107119730592
qwen,acknowledge,8,raceI,0.8425097431884492,0.4562557464253887,1.8465734399823597,0.064808986519368,0.5733128474305776
qwen,acknowledge,8,raceL,-0.2095734391510938,0.3921272560441136,-0.53445261945147,0.5930284219054884,0.709894757261585
qwen,acknowledge,8,raceW,-0.3209062886792763,0.6001065368075771,-0.5347488637374637,0.5928235276390184,0.709894757261585
qwen,acknowledge,8,genderM,-0.1504313918649377,0.1786926003107845,-0.8418445509400249,0.3998749710330058,0.709894757261585
qwen,ignore,8,threatening_z,-0.0916345513151258,0.1740900845421173,-0.5263628399982588,0.5986361293274374,0.7183633551929248
qwen,ignore,8,trustworthy_z,-0.0084222914945145,0.1769617612838818,-0.0475938498430941,0.9620399335910884,0.9620399335910884
qwen,ignore,8,attractive_z,-0.1044470167879874,0.1482661498237671,-0.7044562559433545,0.4811486827972803,0.6415315770630403
qwen,ignore,8,prototypic_z,0.1254230534577673,0.1249017407885193,1.004173782254409,0.3152948568594348,0.5405054689018882
qwen,ignore,8,race_ambiguity_z,0.0869018041071678,0.3256062153832711,0.2668923380497381,0.7895520560903136,0.8613295157348876
qwen,ignore,8,age_rated_z,-0.1858285755092771,0.1236180823192101,-1.5032475186714618,0.1327752279798433,0.39832568393952994
qwen,ignore,8,luminance_z,0.4763305900229093,0.268927114992418,1.7712255978216949,0.0765231941734813,0.39832568393952994
qwen,ignore,8,raceB,1.405724554319975,0.8410109335142811,1.6714700110329832,0.094628877349647,0.39832568393952994
qwen,ignore,8,raceI,0.7277025909061552,0.617703490413053,1.178077511622197,0.2387657064551104,0.4775314129102208
qwen,ignore,8,raceL,0.7033151702576306,0.5280993875976407,1.3317856198566298,0.1829306446450631,0.4390335471481514
qwen,ignore,8,raceW,0.6210598326763851,0.8131374331566761,0.7637821201581784,0.4449970935934468,0.6415315770630403
qwen,ignore,8,genderM,0.3545851675618952,0.2254890030935914,1.57251645400517,0.1158308262781464,0.39832568393952994
qwen,baseline,8,threatening_z,-0.1357993684305918,0.1314630259645845,-1.032985262846266,0.3016107953614862,0.4636260772406855
qwen,baseline,8,trustworthy_z,-0.1102267678225149,0.1364297689452089,-0.8079378032721197,0.4191263877371458,0.5029516652845749
qwen,baseline,8,attractive_z,0.1075124926707507,0.1154661636276247,0.9311168682929106,0.3517931138795069,0.46905748517267587
qwen,baseline,8,prototypic_z,-0.1611235170977399,0.0912745178557982,-1.7652628672582409,0.0775195971476394,0.3561206669921916
qwen,baseline,8,race_ambiguity_z,0.1688024944494727,0.2331931204797743,0.7238742468138702,0.4691429418552428,0.5117923002057194
qwen,baseline,8,age_rated_z,-0.0196945944368247,0.0828563013956023,-0.237695795070453,0.8121170452639324,0.8121170452639324
qwen,baseline,8,luminance_z,-0.2528694275634893,0.1978098502897317,-1.278345983241542,0.2011274610516312,0.4636260772406855
qwen,baseline,8,raceB,0.6002617411493294,0.5901432337878963,1.0171458499938844,0.3090840514937903,0.4636260772406855
qwen,baseline,8,raceI,0.4767804467937718,0.4544714075689808,1.0490878828750188,0.2941376724470323,0.4636260772406855
qwen,baseline,8,raceL,0.7022438398342511,0.3782854248959379,1.8563861931170895,0.063398531285839,0.3561206669921916
qwen,baseline,8,raceW,0.9900210577074008,0.5821817985726035,1.700535915301268,0.0890301667480479,0.3561206669921916
qwen,baseline,8,genderM,-0.2200721377288012,0.1757344006191763,-1.2522997031509304,0.2104606770173973,0.4636260772406855
llama,acknowledge,8,threatening_z,0.00961394308341,0.1225175902538946,0.0784699002280979,0.9374542725129008,0.9457800601233666
llama,acknowledge,8,trustworthy_z,0.031970745544289,0.1274022390800858,0.2509433568447097,0.8018579027324706,0.9457800601233666
llama,acknowledge,8,attractive_z,0.1433722197354043,0.1058991370552647,1.3538563554166054,0.1757822100570145,0.7298678405518496
llama,acknowledge,8,prototypic_z,0.027531237311346,0.0859340260866141,0.3203764395211382,0.74868298360746,0.9457800601233666
llama,acknowledge,8,race_ambiguity_z,0.0389546739779205,0.22505851280403,0.173086871909797,0.86258314390352,0.9457800601233666
llama,acknowledge,8,age_rated_z,0.1059314500375024,0.0794566750168162,1.333197620150642,0.1824669601379624,0.7298678405518496
llama,acknowledge,8,luminance_z,-0.2526671338652467,0.1874410098607012,-1.347982141437559,0.1776641265822182,0.7298678405518496
llama,acknowledge,8,raceB,-0.3960846741878296,0.5603576100212723,-0.7068426788614389,0.4796642488777764,0.9457800601233666
llama,acknowledge,8,raceI,-0.1243183490116087,0.4260745166765042,-0.2917760723671655,0.7704578410570767,0.9457800601233666
llama,acknowledge,8,raceL,0.0246185565645479,0.3620003192928372,0.0680070023491692,0.9457800601233666,0.9457800601233666
llama,acknowledge,8,raceW,0.1807267075964706,0.5585030938692046,0.3235912380438753,0.7462475223834011,0.9457800601233666
llama,acknowledge,8,genderM,-0.168300565871405,0.1620438674832291,-1.038611139596649,0.2989856229109823,0.8969568687329469
llama,ignore,8,threatening_z,-0.0315088835681714,0.1265531082374024,-0.2489775558026083,0.8033781427046081,0.9640537712455296
llama,ignore,8,trustworthy_z,-0.1389933480151254,0.1325689657650445,-1.0484606801675362,0.2944264089991522,0.679329697081773
llama,ignore,8,attractive_z,0.2083655959905383,0.1113311368861589,1.871584193051055,0.0612641519458671,0.679329697081773
llama,ignore,8,prototypic_z,-0.1099329186993742,0.0914573059225755,-1.2020135252227908,0.2293582879136319,0.679329697081773
llama,ignore,8,race_ambiguity_z,0.0043985467496671,0.2338055899084195,0.0188128382704198,0.9849904121771406,0.9849904121771406
llama,ignore,8,age_rated_z,0.0211400056630648,0.0748738920827144,0.2823414821245191,0.777681680726709,0.9640537712455296
llama,ignore,8,luminance_z,-0.2063740696352398,0.1920635841499042,-1.0745091035798149,0.2825945668167239,0.679329697081773
llama,ignore,8,raceB,-0.5589738401578099,0.60940491465004,-0.917245376136832,0.3590140739255471,0.679329697081773
llama,ignore,8,raceI,-0.6546408572961795,0.447886464920218,-1.4616223274637037,0.1438447325016048,0.679329697081773
llama,ignore,8,raceL,0.0076356898613274,0.3866367282074055,0.0197490028863253,0.9842435997391256,0.9849904121771406
llama,ignore,8,raceW,0.2079624918572492,0.5870491144402966,0.3542505843919456,0.7231510974188906,0.9640537712455296
llama,ignore,8,genderM,-0.1416278705180564,0.1669566091962323,-0.8482914884285542,0.3962756566310343,0.679329697081773
llama,baseline,8,threatening_z,-0.3021540014663003,0.1273782255877067,-2.372100883586662,0.0176872606288264,0.2122471275459168
llama,baseline,8,trustworthy_z,-0.1540364669703941,0.1330269582948746,-1.157934218333014,0.2468908821210966,0.7406726463632898
llama,baseline,8,attractive_z,0.0336901739863483,0.1073209426791972,0.3139198477510092,0.7535819155056069,0.9042982986067283
llama,baseline,8,prototypic_z,-0.0689442155147399,0.0866062539713776,-0.7960650917602928,0.425994202745746,0.8241117930697542
llama,baseline,8,race_ambiguity_z,-0.1268036365788572,0.2264623491314471,-0.5599325321193048,0.5755254578405384,0.8241117930697542
llama,baseline,8,age_rated_z,-0.143334140756228,0.0751415003945656,-1.907523006641937,0.0564528947061352,0.3387173682368112
llama,baseline,8,luminance_z,-0.1339980609686835,0.196381623791544,-0.6823350290194173,0.4950271281758882,0.8241117930697542
llama,baseline,8,raceB,0.0304021874946038,0.585977206638734,0.0518828840954343,0.9586220124192244,0.9586220124192244
llama,baseline,8,raceI,0.765877291885884,0.4519974483123256,1.6944283529597952,0.0901839155924392,0.3607356623697568
llama,baseline,8,raceL,-0.074634058630128,0.3676589569582337,-0.2029980698623549,0.8391365408323401,0.9154216809080074
llama,baseline,8,raceW,0.2848715313370555,0.5713796424214417,0.4985678700938705,0.6180838448023157,0.8241117930697542
llama,baseline,8,genderM,0.1373629568323219,0.1672937128073908,0.8210885784480801,0.4115958153087127,0.8241117930697542
qwen,acknowledge,9,threatening_z,-0.0420434358204072,0.116232780284691,-0.3617175440304316,0.7175631153443849,0.7976207445484466
qwen,acknowledge,9,trustworthy_z,0.1362510911747027,0.1214953989959751,1.121450625296653,0.2620960972097106,0.7976207445484466
qwen,acknowledge,9,attractive_z,-0.0791826584433688,0.1006252373700854,-0.786906550611615,0.431336572570854,0.7976207445484466
qwen,acknowledge,9,prototypic_z,-0.0610612398333789,0.0812751366837978,-0.7512905216135004,0.4524778322644445,0.7976207445484466
qwen,acknowledge,9,race_ambiguity_z,0.0315070177549203,0.2113489080480819,0.1490758483017687,0.8814937831813434,0.8814937831813434
qwen,acknowledge,9,age_rated_z,-0.024855494640983,0.0712026954995165,-0.3490808103065679,0.7270286426478619,0.7976207445484466
qwen,acknowledge,9,luminance_z,-0.1458806986005519,0.1781920120911754,-0.8186713696566216,0.4129739356017535,0.7976207445484466
qwen,acknowledge,9,raceB,-0.3312057687934076,0.5353082254808954,-0.6187197450513079,0.536101000106636,0.7976207445484466
qwen,acknowledge,9,raceI,-0.1937226960449062,0.4063059221264159,-0.4767902348827501,0.6335115000234587,0.7976207445484466
qwen,acknowledge,9,raceL,0.2512766475523345,0.3422127877688696,0.7342701866595548,0.4627840843752976,0.7976207445484466
qwen,acknowledge,9,raceW,0.1813149277943931,0.5277025414388192,0.3435930539580591,0.7311523491694094,0.7976207445484466
qwen,acknowledge,9,genderM,-0.1360535712811483,0.1559163266423233,-0.872606315265875,0.3828776971556493,0.7976207445484466
qwen,ignore,9,threatening_z,0.1095541338285007,0.1162142003825316,0.9426914565336372,0.3458387445773803,0.8332478847945306
qwen,ignore,9,trustworthy_z,0.2020854423293189,0.1215169751670853,1.663022323024848,0.0963079671212014,0.8332478847945306
qwen,ignore,9,attractive_z,-0.0837679480467073,0.1005504729741045,-0.8330935257587571,0.4047919846431426,0.8332478847945306
qwen,ignore,9,prototypic_z,-0.0389904296424969,0.0810046401972288,-0.481335754934084,0.6302778890821177,0.893753401282494
qwen,ignore,9,race_ambiguity_z,-0.0535046463107669,0.2110095447305404,-0.2535650526097883,0.7998315983467719,0.893753401282494
qwen,ignore,9,age_rated_z,0.0560340051581496,0.0718691876929239,0.7796665992325744,0.4355871437323761,0.8332478847945306
qwen,ignore,9,luminance_z,-0.2122625123016699,0.1785643473209247,-1.188717207473568,0.2345509669870177,0.8332478847945306
qwen,ignore,9,raceB,-0.3721314019334627,0.534220963530816,-0.6965870441959859,0.4860612661301429,0.8332478847945306
qwen,ignore,9,raceI,-0.3960431628297735,0.4058138676697598,-0.9759231864201904,0.3291025310219866,0.8332478847945306
qwen,ignore,9,raceL,0.1336506474865249,0.3411784317787757,0.3917324046239408,0.6952559443300772,0.893753401282494
qwen,ignore,9,raceW,0.0126404539436786,0.5265921023495298,0.0240042603891702,0.9808492103882276,0.9808492103882276
qwen,ignore,9,genderM,-0.0355583841526362,0.1556309262916726,-0.2284789084015036,0.8192739511756196,0.893753401282494
qwen,baseline,9,threatening_z,-0.1897817513568803,0.1189157869080862,-1.5959340327417475,0.1105035222436743,0.2652084533848183
qwen,baseline,9,trustworthy_z,-0.0708201558584582,0.1239181547170585,-0.5715075084854305,0.5676556720863508,0.600889743301684
qwen,baseline,9,attractive_z,0.2505629777511126,0.1040790991237278,2.4074283872619486,0.0160653126374477,0.1497029725400316
qwen,baseline,9,prototypic_z,0.1005021920230973,0.0831384905640915,1.2088527388601082,0.226719425891067,0.4206675325435555
qwen,baseline,9,race_ambiguity_z,0.3515320587848344,0.214522694113938,1.6386707254297652,0.1012818540281605,0.2652084533848183
qwen,baseline,9,age_rated_z,0.03869506970715,0.0724306680306458,0.5342359909034384,0.5931782713151617,0.600889743301684
qwen,baseline,9,luminance_z,-0.4053816476029302,0.1807989359803173,-2.2421683258526595,0.0249504954233386,0.1497029725400316
qwen,baseline,9,raceB,-0.2967601159116692,0.5434843306689199,-0.5460325149511067,0.5850435868632269,0.600889743301684
qwen,baseline,9,raceI,-0.2170120998905946,0.4148407644129813,-0.5231214444358588,0.600889743301684,0.600889743301684
qwen,baseline,9,raceL,0.2169082572102784,0.3498544354231088,0.6199957332195969,0.5352605960530273,0.600889743301684
qwen,baseline,9,raceW,1.009564324597816,0.5374656187470831,1.8783793593184048,0.0603292871159216,0.2413171484636864
qwen,baseline,9,genderM,-0.1830524929146015,0.15758364556511,-1.1616211330697277,0.2453893939837407,0.4206675325435555
llama,acknowledge,9,threatening_z,0.2265596032583237,0.1178485082375624,1.922464752813148,0.0545473045950961,0.1687878074263038
llama,acknowledge,9,trustworthy_z,0.4512087708516122,0.1249140647537554,3.612153457187431,0.0003036647678287,0.0036439772139444
llama,acknowledge,9,attractive_z,-0.1659865918233333,0.103195664068235,-1.6084647869854276,0.1077334223361901,0.2154668446723802
llama,acknowledge,9,prototypic_z,0.0181958423317824,0.0825811639230625,0.220338894093752,0.8256072312794677,0.9006624341230556
llama,acknowledge,9,race_ambiguity_z,-0.2847162819786061,0.2148191892560096,-1.3253763919539658,0.1850463431576805,0.25849998767949345
llama,acknowledge,9,age_rated_z,0.0022102296464827,0.0719720658668228,0.0307095484874996,0.9755011761634091,0.9755011761634091
llama,acknowledge,9,luminance_z,0.2345939493673972,0.1805678770148054,1.2992009057522569,0.1938749907596201,0.25849998767949345
llama,acknowledge,9,raceB,-0.7922092293662687,0.5406082711074549,-1.4654034570048298,0.1428108748280957,0.24481864256244978
llama,acknowledge,9,raceI,-0.9955955386532324,0.4125548770272035,-2.41324389576319,0.0158112352806125,0.09486741168367499
llama,acknowledge,9,raceL,-0.5976832987445408,0.3459389907419451,-1.7277130209077405,0.0840396879362653,0.20169525104703673
llama,acknowledge,9,raceW,-1.0190196225441428,0.5337987093911519,-1.90899604029847,0.0562626024754346,0.1687878074263038
llama,acknowledge,9,genderM,-0.1717183830303852,0.1582409419938212,-1.0851703792125449,0.2778462007299074,0.33341544087588887
llama,ignore,9,threatening_z,0.1848457471080934,0.1248509835883712,1.4805309641574196,0.1387316036066115,0.41619481081983445
llama,ignore,9,trustworthy_z,0.0865670355541765,0.1280359281200666,0.6761151875510886,0.4989675147125055,0.7484512720687583
llama,ignore,9,attractive_z,-0.044149183337996,0.1067650483952095,-0.4135171950147032,0.6792277270012559,0.8275552276018342
llama,ignore,9,prototypic_z,-0.0138958052085818,0.0886448838757978,-0.1567581184724839,0.8754354813041549,0.8754354813041549
llama,ignore,9,race_ambiguity_z,-0.0796080587294032,0.2275345651378991,-0.3498723751319108,0.7264344797872719,0.8275552276018342
llama,ignore,9,age_rated_z,-0.0825348822975503,0.0767614684207482,-1.0752123949109036,0.282279647316094,0.564559294632188
llama,ignore,9,luminance_z,-0.1413415955452764,0.1922742691988724,-0.735104058042652,0.4622761230955505,0.7484512720687583
llama,ignore,9,raceB,-0.989389607286566,0.594972989046314,-1.662915166741376,0.0963294179758214,0.3853176719032856
llama,ignore,9,raceI,-0.7705843552549686,0.4436022106543343,-1.7371066616605,0.0823683457285194,0.3853176719032856
llama,ignore,9,raceL,-0.6414995873637658,0.3728138617984068,-1.7206967151630388,0.0853058727721124,0.3853176719032856
llama,ignore,9,raceW,-0.7174094213748268,0.5722892331786846,-1.2535784001912746,0.2099952862308573,0.5039886869540575
llama,ignore,9,genderM,0.050497541119306,0.1643105465953546,0.3073298833559702,0.7585922919683481,0.8275552276018342
llama,baseline,9,threatening_z,-0.0353614191702775,0.1238111862842652,-0.2856076274811645,0.7751786608229054,0.9300812774758344
llama,baseline,9,trustworthy_z,-0.026382716076838,0.1285804914694134,-0.2051844395315125,0.8374280262642186,0.9300812774758344
llama,baseline,9,attractive_z,0.0842225841832403,0.1063416198624028,0.792000199848538,0.4283605597045213,0.9300812774758344
llama,baseline,9,prototypic_z,0.0598130403326821,0.0865089352273882,0.6914088143087633,0.4893086664756418,0.9300812774758344
llama,baseline,9,race_ambiguity_z,0.1625694103902089,0.2269868464986282,0.7162063040123842,0.4738639710912337,0.9300812774758344
llama,baseline,9,age_rated_z,-0.0074021931215142,0.076801087500366,-0.0963813581608329,0.9232176972223208,0.9300812774758344
llama,baseline,9,luminance_z,-0.182233229906121,0.190879577949423,-0.9547026028861344,0.3397281132138854,0.9300812774758344
llama,baseline,9,raceB,0.0768434683622002,0.5726381860251406,0.1341920085623256,0.8932507450015319,0.9300812774758344
llama,baseline,9,raceI,0.0378940826428928,0.4318779246689136,0.087742578349989,0.9300812774758344,0.9300812774758344
llama,baseline,9,raceL,0.4454325667982281,0.3703282845768859,1.2028046070182072,0.2290519415871474,0.9300812774758344
llama,baseline,9,raceW,0.292740870285214,0.5656612557849643,0.5175197475368531,0.6047933874040289,0.9300812774758344
llama,baseline,9,genderM,0.0411346622952378,0.1652890524327097,0.2488650136825248,0.8034651990272759,0.9300812774758344
qwen,acknowledge,10,threatening_z,-0.5803828878237908,0.5114062143988923,-1.134876486602678,0.2564270731095205,0.512854146219041
qwen,acknowledge,10,trustworthy_z,-0.7061799886923389,0.5537421599344592,-1.2752866582813962,0.2022077982628696,0.512854146219041
qwen,acknowledge,10,attractive_z,1.228867197772502,0.5020381401119022,2.4477566535056337,0.0143748705553414,0.1724984466640968
qwen,acknowledge,10,prototypic_z,0.4243618857837007,0.3400594471821237,1.2479050039636972,0.2120658479283894,0.512854146219041
qwen,acknowledge,10,race_ambiguity_z,0.4802290239430137,0.8034471311178647,0.5977107955751289,0.5500329208664682,0.72488882973578
qwen,acknowledge,10,age_rated_z,-0.1132329592822055,0.2183642544997054,-0.5185508019232987,0.6040740247798166,0.72488882973578
qwen,acknowledge,10,luminance_z,0.9393188060855742,0.7620760787852802,1.232578783450088,0.2177329566265398,0.512854146219041
qwen,acknowledge,10,raceB,2.7969815307254247,2.357860060871688,1.186237290813347,0.2355286034416726,0.512854146219041
qwen,acknowledge,10,raceI,1.1394472507122058,1.7623642308571588,0.6465446987414255,0.5179266590431617,0.72488882973578
qwen,acknowledge,10,raceL,1.1490007655690222,1.5892141788525194,0.7229993168061525,0.4696803039372667,0.72488882973578
qwen,acknowledge,10,raceW,0.7332645701736764,1.9249284639408657,0.3809308158249576,0.7032545856264997,0.7671868206834541
qwen,acknowledge,10,genderM,0.1148013634298644,0.6890925387521419,0.1665978906661142,0.8676864535085859,0.8676864535085859
qwen,ignore,10,threatening_z,0.7719525703791865,0.6542387522266042,1.179924863441612,0.2380301000159396,0.8094244020882082
qwen,ignore,10,trustworthy_z,1.1548887878904648,0.786910935960778,1.4676232532979157,0.1422065880496732,0.8094244020882082
qwen,ignore,10,attractive_z,0.1744887173327912,0.7426499040316171,0.2349542043775214,0.8142442778843411,0.9999115722985958
qwen,ignore,10,prototypic_z,0.0941328803518395,0.4735958882762462,0.1987620304189218,0.8424488986643822,0.9999115722985958
qwen,ignore,10,race_ambiguity_z,-0.1899793653682708,1.4235212629527323,-0.1334573429371943,0.8938316978322911,0.9999115722985958
qwen,ignore,10,age_rated_z,0.3665382018361549,0.5098157064404026,0.7189621606508961,0.4721642345514548,0.8094244020882082
qwen,ignore,10,luminance_z,0.9532196192804469,1.2010034051284166,0.7936860255433865,0.4273782376109719,0.8094244020882082
qwen,ignore,10,raceB,2.614144024863553,3.4220170108228958,0.7639190619438,0.4449154771546634,0.8094244020882082
qwen,ignore,10,raceI,-2.3116913276174413,2.1689690454842774,-1.0658018990313889,0.2865132022899108,0.8094244020882082
qwen,ignore,10,raceL,0.0845026728365677,1.9895530742219247,0.0424731935686687,0.9661214808939592,0.9999115722985958
qwen,ignore,10,raceW,25.285697451070902,228153.25111572765,0.0001108276885269,0.9999115722985958,0.9999115722985958
qwen,ignore,10,genderM,1.7932632880189194,1.1096084895742,1.616122537695313,0.1060678223204714,0.8094244020882082
qwen,baseline,10,threatening_z,0.258936227465521,0.5146079625952075,0.503171824547148,0.6148434723367295,0.881402679803947
qwen,baseline,10,trustworthy_z,-0.2233800817369905,0.4312392352645756,-0.5179957282874355,0.6044612497457591,0.881402679803947
qwen,baseline,10,attractive_z,0.0943455148996172,0.3881439875382495,0.2430683404320929,0.8079524564869515,0.881402679803947
qwen,baseline,10,prototypic_z,0.1791357664585146,0.3098712017556564,0.5780974980687913,0.5631982961194246,0.881402679803947
qwen,baseline,10,race_ambiguity_z,-0.0634766078533326,0.721733759013464,-0.0879501714594847,0.9299162800104842,0.9299162800104842
qwen,baseline,10,age_rated_z,-0.3625345137389894,0.3415769351017911,-1.061355368245086,0.2885284320102322,0.881402679803947
qwen,baseline,10,luminance_z,-0.2391816244913605,0.6903228670440171,-0.3464779104240648,0.7289835822919636,0.881402679803947
qwen,baseline,10,raceB,-2.873633406192663,2.300019496090952,-1.249395238204115,0.2115205492209468,0.881402679803947
