Estimate,SE,z,p_value,model,prompt,predictor,analysis,family,p_adj_m_p_f,p_adj_m_p
-0.0233432048074264,0.0347893272407077,-0.6709875314896026,0.5022284725863506,qwen,ignore,prototypic_z,borderline_only,attribute,0.9899082569425104,0.9899082569425104
-0.0066288643229223,0.0904070316167536,-0.0733224418983573,0.9415495337111832,qwen,ignore,race_ambiguity_z,borderline_only,attribute,0.9899082569425104,0.9899082569425104
0.0011862546354388,0.0306237589672687,0.0387364149746185,0.9691005402346736,qwen,ignore,age_rated_z,borderline_only,attribute,0.9899082569425104,0.9899082569425104
0.0483712884355062,0.0764424557602783,0.6327804091903771,0.526877051814765,qwen,ignore,luminance_z,borderline_only,attribute,0.9899082569425104,0.9899082569425104
0.1885833817157232,0.2295028776451159,0.8217037784046124,0.4112455082260691,qwen,ignore,raceB,borderline_only,race,0.6025305324521033,0.9899082569425104
0.1070313493932436,0.1744682844107748,0.6134716676713856,0.539564510959047,qwen,ignore,raceI,borderline_only,race,0.6025305324521033,0.9899082569425104
0.1148545841188897,0.1467537369095166,0.7826348176040328,0.4338415893767415,qwen,ignore,raceL,borderline_only,race,0.6025305324521033,0.9899082569425104
0.1177407061295676,0.2260918469403722,0.5207649356795238,0.6025305324521033,qwen,ignore,raceW,borderline_only,race,0.6025305324521033,0.9899082569425104
0.067783834419791,0.0667516772549191,1.0154626401510507,0.3098853466486591,qwen,ignore,genderM,borderline_only,gender,0.3098853466486591,0.9899082569425104
-0.0253995142513282,0.0482825093053961,-0.5260603605059424,0.5988462690808163,qwen,acknowledge,threatening_z,borderline_only,attribute,0.8719908922555573,0.9512627915515169
0.0080834464245837,0.0501671865789254,0.16113015251247,0.8719908922555573,qwen,acknowledge,trustworthy_z,borderline_only,attribute,0.8719908922555573,0.9512627915515169
0.0128468029017812,0.0416765668836602,0.3082500278308183,0.7578920877852643,qwen,acknowledge,attractive_z,borderline_only,attribute,0.8719908922555573,0.9512627915515169
-0.0353111997262145,0.0335358846381249,-1.052937774185667,0.2923695121143622,qwen,acknowledge,prototypic_z,borderline_only,attribute,0.8719908922555573,0.9512627915515169
-0.0199982701541403,0.0872924611245596,-0.2290950432203343,0.8187950459621942,qwen,acknowledge,race_ambiguity_z,borderline_only,attribute,0.8719908922555573,0.9512627915515169
-0.0448916107636315,0.029797268123641,-1.5065680040652691,0.1319214238618522,qwen,acknowledge,age_rated_z,borderline_only,attribute,0.8719908922555573,0.9293597135458482
0.0482400746024196,0.0739719865852401,0.652139773843051,0.5143110078069565,qwen,acknowledge,luminance_z,borderline_only,attribute,0.8719908922555573,0.9512627915515169
0.0557392584198234,0.221371688995396,0.2517903652123404,0.8012031048944955,qwen,acknowledge,raceB,borderline_only,race,0.9975926311153156,0.9512627915515169
0.0722343305097998,0.1682731375905249,0.4292683404143479,0.6677279539597498,qwen,acknowledge,raceI,borderline_only,race,0.9975926311153156,0.9512627915515169
0.1014492267139678,0.1413969928176577,0.7174779653538632,0.4730792277118867,qwen,acknowledge,raceL,borderline_only,race,0.9975926311153156,0.9512627915515169
-0.0006583846474692,0.2182109071849697,-0.0030171940347195,0.9975926311153156,qwen,acknowledge,raceW,borderline_only,race,0.9975926311153156,0.9975926311153156
-0.0917002454139548,0.0644660399362917,-1.4224581733976094,0.1548932855909747,qwen,acknowledge,genderM,borderline_only,gender,0.1548932855909747,0.9293597135458482
-0.0330877162338613,0.0439108783812978,-0.7535197985917265,0.4511376185321917,llama,baseline,threatening_z,borderline_only,attribute,0.9048674745886899,0.7733787746266143
-0.0687690479449976,0.0454932732495667,-1.511631127699798,0.1306277283330458,llama,baseline,trustworthy_z,borderline_only,attribute,0.45719704916566034,0.6073175462502222
0.0174811101022902,0.0376577334244545,0.4642103629885014,0.6424970372995915,llama,baseline,attractive_z,borderline_only,attribute,0.9048674745886899,0.7756006925045914
0.0019725069125988,0.030280368969498,0.0651414424502489,0.9480613841810304,llama,baseline,prototypic_z,borderline_only,attribute,0.9791532381345424,0.9791532381345424
0.0361372654168203,0.0787542568682692,0.4588611061020675,0.6463339104204928,llama,baseline,race_ambiguity_z,borderline_only,attribute,0.9048674745886899,0.7756006925045914
-0.05415886970444,0.0263532953534956,-2.0551080606037404,0.0398685685455648,llama,baseline,age_rated_z,borderline_only,attribute,0.2790799798189536,0.4784228225467776
-0.0017594750442349,0.0673341134900123,-0.0261305147278125,0.9791532381345424,llama,baseline,luminance_z,borderline_only,attribute,0.9791532381345424,0.9791532381345424
0.1974840791059938,0.2015149261750346,0.9799972778912684,0.3270874623417156,llama,baseline,raceB,borderline_only,race,0.4361166164556208,0.6541749246834312
0.1957608030715678,0.1535820959196743,1.2746329700693335,0.2024391820834074,llama,baseline,raceI,borderline_only,race,0.4361166164556208,0.6073175462502222
0.0596330800840389,0.1278707505624026,0.4663543446938416,0.640961885339244,llama,baseline,raceL,borderline_only,race,0.640961885339244,0.7756006925045914
0.1940890825241745,0.1976302212784246,0.9820819977261408,0.3260594535394249,llama,baseline,raceW,borderline_only,race,0.4361166164556208,0.6541749246834312
0.0780913298314548,0.0584550812843253,1.3359203018060797,0.1815753244257543,llama,baseline,genderM,borderline_only,gender,0.1815753244257543,0.6073175462502222
-0.0465103426755457,0.0436834187651787,-1.0647138889372016,0.2870054229779133,llama,ignore,threatening_z,borderline_only,attribute,0.5591388393851433,0.9585237246602457
-0.0874881892063069,0.0454165688247803,-1.9263496003813336,0.0540607360029763,llama,ignore,trustworthy_z,borderline_only,attribute,0.18921257601041705,0.3243644160178578
0.1071786462405375,0.0379608365828682,2.8234005329826544,0.0047517167701233,llama,ignore,attractive_z,borderline_only,attribute,0.0332620173908631,0.0570206012414796
0.0043547267898237,0.0304934911833874,0.1428084033944985,0.8864415001624655,llama,ignore,prototypic_z,borderline_only,attribute,0.900432614372868,0.9996257668255196
0.0577359101522595,0.0787368749791344,0.7332766275974218,0.4633897272100014,llama,ignore,race_ambiguity_z,borderline_only,attribute,0.6487456180940019,0.9996257668255196
-0.0261878399955246,0.0263070205475433,-0.995469629416861,0.3195079082200819,llama,ignore,age_rated_z,borderline_only,attribute,0.5591388393851433,0.9585237246602457
-0.0083589017735867,0.0668098207491235,-0.1251148660460435,0.900432614372868,llama,ignore,luminance_z,borderline_only,attribute,0.900432614372868,0.9996257668255196
0.0728791895166208,0.2022984002309986,0.360255886519133,0.7186557850131221,llama,ignore,raceB,borderline_only,race,0.9996257668255196,0.9996257668255196
