model,prompt,vignette,predictor,Estimate,SE,z,p_value,p_adj
qwen,acknowledge,4,raceW,-0.0485702049442942,1.864662151593732,-0.0260477239283165,0.9792192731582834,0.9792192731582834
qwen,acknowledge,4,genderM,-0.5652924653405998,0.5791416782148123,-0.9760866582475944,0.3290215223258088,0.9792192731582834
qwen,ignore,4,threatening_z,-0.1218224965182874,0.5355142098665298,-0.2274869541718606,0.8200451124033264,0.840176424432207
qwen,ignore,4,trustworthy_z,0.351130863040024,0.698842172459362,0.5024465850484181,0.6153534169029599,0.7590048712656019
qwen,ignore,4,attractive_z,0.2221048416368041,0.4644549553173908,0.4782053439068728,0.6325040593880016,0.7590048712656019
qwen,ignore,4,prototypic_z,-0.8614057226894268,0.4379288596293755,-1.9669992140240424,0.0491833013889907,0.2055172136990768
qwen,ignore,4,race_ambiguity_z,-2.8343722320112663,1.5736005307975254,-1.801201878455622,0.0716710664148408,0.21501319924452242
qwen,ignore,4,age_rated_z,-0.1929956102329022,0.2879113610333751,-0.6703299569013184,0.502647474405574,0.753971211608361
qwen,ignore,4,luminance_z,2.469036710260773,1.1242712469152618,2.196121902997372,0.0280832192574226,0.2055172136990768
qwen,ignore,4,raceB,0.792499255730883,3.929725972050924,0.2016678163737909,0.840176424432207,0.840176424432207
qwen,ignore,4,raceI,2.3837128113077437,2.0869189071831533,1.1422163089821211,0.2533641185090798,0.5067282370181596
qwen,ignore,4,raceL,-1.582588748255094,2.304553484744209,-0.6867225077359189,0.4922576106086346,0.753971211608361
qwen,ignore,4,raceW,-5.134141900569102,3.6148303227716982,-1.4202995554802305,0.1555204905340186,0.3732491772816446
qwen,ignore,4,genderM,1.8576035001922244,0.9534493169258644,1.948298107949311,0.0513793034247692,0.2055172136990768
qwen,baseline,4,threatening_z,0.6814974514403828,0.346618310008107,1.9661322895043924,0.0492833313971839,0.44926440478252
qwen,baseline,4,trustworthy_z,0.5787595007818159,0.3644883304321829,1.5878683964876634,0.11231610119563,0.44926440478252
qwen,baseline,4,attractive_z,-0.2299251228968739,0.3155473889578905,-0.7286548104746231,0.4662128417888135,0.8874534613845421
qwen,baseline,4,prototypic_z,-0.0342522053314774,0.2713824083513848,-0.1262138011802437,0.8995626869679401,0.9245464289399168
qwen,baseline,4,race_ambiguity_z,-0.2859471547305027,0.6855798844097168,-0.4170880173602275,0.6766140292058307,0.9245464289399168
qwen,baseline,4,age_rated_z,-0.3244553139198362,0.1853935600727575,-1.7500894518261798,0.0801028796082663,0.44926440478252
qwen,baseline,4,luminance_z,0.483115579279137,0.5986432810971682,0.8070174585334076,0.4196564247759899,0.8874534613845421
qwen,baseline,4,raceB,0.1678097591803444,1.7718567910643046,0.0947084211470306,0.9245464289399168,0.9245464289399168
qwen,baseline,4,raceI,-1.536742315093426,1.234760300559428,-1.244567317557246,0.2132908401498943,0.6398725204496829
qwen,baseline,4,raceL,-0.3595487838278366,1.062487346389999,-0.3384028855020922,0.7350595999527612,0.9245464289399168
qwen,baseline,4,raceW,-1.0864724348344372,1.6794439134033878,-0.646923916996254,0.5176811858076495,0.8874534613845421
qwen,baseline,4,genderM,0.1253559983725348,0.5054541513661257,0.248006664964026,0.8041292499810575,0.9245464289399168
llama,acknowledge,4,threatening_z,0.0686337895678176,0.1468783552049743,0.4672832118254363,0.6402972660104044,0.8537296880138725
llama,acknowledge,4,trustworthy_z,0.0307010602006128,0.1546767318588677,0.1984853172914558,0.8426653713315893,0.9568599238456799
llama,acknowledge,4,attractive_z,0.0197679101693846,0.1278490678139247,0.1546191185230653,0.87712159685854,0.9568599238456799
llama,acknowledge,4,prototypic_z,-0.0033047975779201,0.1016107270144994,-0.0325241012934443,0.9740540961416736,0.9740540961416736
llama,acknowledge,4,race_ambiguity_z,-0.4128249627910096,0.2677115787622161,-1.542051205628594,0.123061150863811,0.524013988962576
llama,acknowledge,4,age_rated_z,-0.1303683593780265,0.0863277150347602,-1.5101564929123057,0.131003497240644,0.524013988962576
llama,acknowledge,4,luminance_z,0.4570813422042319,0.2377662486841787,1.92239792120944,0.0545557069633673,0.524013988962576
llama,acknowledge,4,raceB,0.3931337508422451,0.7008205926100519,0.5609620421941444,0.5748234136519219,0.8537296880138725
llama,acknowledge,4,raceI,0.4166841029613743,0.5196286149522242,0.8018882928525505,0.4226175787741495,0.845235157548299
llama,acknowledge,4,raceL,-0.4416140396244423,0.4250085596767554,-1.0390709306191772,0.298771749267986,0.7170521982431663
llama,acknowledge,4,raceW,-0.8697880934307956,0.6632944103433663,-1.3113152769982397,0.1897512691376758,0.5692538074130273
llama,acknowledge,4,genderM,0.115702743447888,0.2056392911572696,0.5626490093247816,0.5736739123920047,0.8537296880138725
llama,ignore,4,threatening_z,0.0991420395928738,0.1650561546410968,0.6006564239210062,0.5480688484697964,0.8898087464774199
llama,ignore,4,trustworthy_z,-0.1958959628005867,0.1635217609890918,-1.1979810003003484,0.2309244137373593,0.5542185929696624
llama,ignore,4,attractive_z,0.3405905133034668,0.1460806829251233,2.3315232820895515,0.0197257838713235,0.1689618184104972
llama,ignore,4,prototypic_z,0.1779719021284666,0.1146929810969299,1.5517244423009464,0.1207281716716616,0.3621845150149848
llama,ignore,4,race_ambiguity_z,-0.0924411460827753,0.2836114646581497,-0.3259429099391273,0.7444675494912831,0.9582411833014092
llama,ignore,4,age_rated_z,-0.1869903352641982,0.087516150942033,-2.136638017684903,0.0326274449297173,0.1689618184104972
llama,ignore,4,luminance_z,0.2070268599476248,0.2442416848151147,0.8476311490577021,0.3966434213357581,0.7932868426715162
llama,ignore,4,raceB,0.3884256705000944,0.727121805129359,0.5341961522265054,0.5932058309849466,0.8898087464774199
llama,ignore,4,raceI,0.144043586851904,0.5643358744087924,0.2552444269165175,0.798534319417841,0.9582411833014092
llama,ignore,4,raceL,-0.0486433662149529,0.4644196404715183,-0.1047401142758864,0.9165820304181588,0.9709216757745576
llama,ignore,4,raceW,0.0259554504046301,0.7120378580898751,0.0364523460511757,0.9709216757745576,0.9709216757745576
llama,ignore,4,genderM,-0.4393581386140542,0.2163107481469026,-2.031143354539525,0.0422404546026243,0.1689618184104972
llama,baseline,4,threatening_z,0.1611734374565066,0.1643975378843935,0.980388389817893,0.3268944385551608,0.9188692242922928
llama,baseline,4,trustworthy_z,0.0520788591863165,0.1686531510732999,0.308792684007914,0.7574792346806651,0.9188692242922928
llama,baseline,4,attractive_z,0.0307634177116471,0.1443124751522548,0.2131722685733898,0.8311925976085216,0.9188692242922928
llama,baseline,4,prototypic_z,0.0121287283530138,0.1190746318053728,0.1018582058085905,0.9188692242922928,0.9188692242922928
llama,baseline,4,race_ambiguity_z,0.2233928144437419,0.29767066621435,0.7504696962074142,0.4529718683651669,0.9188692242922928
llama,baseline,4,age_rated_z,-0.1573229571827757,0.0910097994638488,-1.7286375545225543,0.083873983911148,0.611106633141256
llama,baseline,4,luminance_z,-0.0438801873400602,0.2638198625888377,-0.1663263217161452,0.8679001528102466,0.9188692242922928
llama,baseline,4,raceB,0.3536223565002437,0.8160268656475911,0.4333464636848843,0.6647630876390949,0.9188692242922928
llama,baseline,4,raceI,-0.9094676844696324,0.5817242413457465,-1.563400009540074,0.117958537921661,0.611106633141256
llama,baseline,4,raceL,0.1882748297165783,0.494100795258154,0.3810453889640269,0.703169569065905,0.9188692242922928
llama,baseline,4,raceW,0.4447033344276165,0.7549877739768583,0.5890205772275823,0.5558474700410134,0.9188692242922928
llama,baseline,4,genderM,0.3196405063218811,0.2235573102337361,1.4297922353229555,0.152776658285314,0.611106633141256
qwen,acknowledge,5,threatening_z,0.5641742788156112,0.698371006091981,0.8078432149878012,0.4191808440474198,0.6677156395117451
qwen,acknowledge,5,trustworthy_z,0.3456025393626463,0.6575026314763021,0.5256291348776186,0.5991459096774148,0.6677156395117451
qwen,acknowledge,5,attractive_z,-0.445565530315207,0.5830592493282855,-0.7641856823788006,0.4447565975538737,0.6677156395117451
qwen,acknowledge,5,prototypic_z,-0.507463706731394,0.4825970922602206,-1.051526656231416,0.2930167732891159,0.6677156395117451
qwen,acknowledge,5,race_ambiguity_z,0.6763991225797968,1.1754178516269889,0.5754541856272978,0.5649841668678938,0.6677156395117451
qwen,acknowledge,5,age_rated_z,0.7205284043889048,0.5878414183446286,1.2257190152029862,0.220304431971725,0.6677156395117451
qwen,acknowledge,5,luminance_z,-0.6398866030244238,0.9687162162648922,-0.6605511420998541,0.5089002105784024,0.6677156395117451
qwen,acknowledge,5,raceB,-1.55148798126012,2.739507626418056,-0.5663382595830595,0.5711638565902815,0.6677156395117451
qwen,acknowledge,5,raceI,-2.466632441248551,2.397088205448423,-1.029011963615715,0.3034740530637382,0.6677156395117451
qwen,acknowledge,5,raceL,-1.013158040161761,1.8743692350277263,-0.5405327943012115,0.5888296511685026,0.6677156395117451
qwen,acknowledge,5,raceW,0.7667981118668243,2.955895955299644,0.2594130928363792,0.7953165287784287,0.7953165287784287
qwen,acknowledge,5,genderM,-0.3919071927879148,0.7728140229671335,-0.5071170826885759,0.612072669552433,0.6677156395117451
qwen,ignore,5,threatening_z,-2.3123457350051275,33376.069299933086,-6.928154763298516e-05,0.9999447213228392,0.9999997309058996
qwen,ignore,5,trustworthy_z,1.6604710604921291,309311.9985805302,5.3682723855273305e-06,0.9999957167383454,0.9999997309058996
qwen,ignore,5,attractive_z,2.4311230794695406,138867.19702110573,1.750682041274331e-05,0.9999860315782846,0.9999997309058996
qwen,ignore,5,prototypic_z,-25.010149499156576,196302.28293647952,-0.0001274063099268,0.9998983444726356,0.9999997309058996
qwen,ignore,5,race_ambiguity_z,-7.642692017916842,2772123.8366059605,-2.7569807369335074e-06,0.9999978002476356,0.9999997309058996
qwen,ignore,5,age_rated_z,-3.696288978355346,47101.55112962394,-7.847488861212069e-05,0.99993738609803,0.9999997309058996
qwen,ignore,5,luminance_z,-26.084222403964624,343302.66933217173,-7.598024930801262e-05,0.9999393765322095,0.9999997309058996
qwen,ignore,5,raceB,-63.6713577655452,6080032.543042832,-1.0472206738169865e-05,0.9999916443879262,0.9999997309058996
qwen,ignore,5,raceI,685.6235503313064,4967690.933056801,0.000138016547239,0.9998898787281724,0.9999997309058996
qwen,ignore,5,raceL,299.2969038796549,6330775.320190641,4.72765007036519e-05,0.999962278810014,0.9999997309058996
qwen,ignore,5,raceW,-2.4634097255962897,7304197.989500672,-3.372594402749333e-07,0.9999997309058996,0.9999997309058996
qwen,ignore,5,genderM,16.327786933467593,1164979.9593069977,1.401550885319982e-05,0.9999888172418746,0.9999997309058996
qwen,baseline,5,threatening_z,0.4673495830087016,0.7027548465268678,0.6650250586223938,0.5060344655783771,0.6434588974499856
qwen,baseline,5,trustworthy_z,0.1420075416348036,0.5654323889468289,0.2511485801146023,0.8016992377240355,0.8327669873365419
qwen,baseline,5,attractive_z,0.6154958648109662,0.5120327846708345,1.2020633897625208,0.2293389692714814,0.39315251875111096
qwen,baseline,5,prototypic_z,0.4259203364040304,0.4550259828224262,0.9360351990498216,0.3492550650500148,0.5238825975750222
qwen,baseline,5,race_ambiguity_z,3.6285414612487528,1.5159003842609795,2.393654292143815,0.0166814635220332,0.1649712555257862
qwen,baseline,5,age_rated_z,-0.075467960075434,0.3574069474853199,-0.2111541496504732,0.8327669873365419,0.8327669873365419
qwen,baseline,5,luminance_z,-1.5758003388539537,0.9986938936218585,-1.5778611934225049,0.114597501880386,0.2750340045129264
qwen,baseline,5,raceB,3.804984368516644,2.3634544326769755,1.6099249961874296,0.1074142313321021,0.2750340045129264
qwen,baseline,5,raceI,-1.3572157950907913,2.194204909345221,-0.6185456013293681,0.536215747874988,0.6434588974499856
qwen,baseline,5,raceL,4.936820815267799,2.4490069299264183,2.015845996571405,0.0438160820941981,0.1752643283767924
qwen,baseline,5,raceW,8.370747018897914,3.797265509112892,2.204414465833196,0.0274952092542977,0.1649712555257862
qwen,baseline,5,genderM,-0.9512728452945723,0.6977945514784867,-1.3632563385297525,0.1728017371556354,0.3456034743112708
llama,acknowledge,5,threatening_z,0.0352446299099075,0.1769274690668432,0.1992038324845539,0.8421033016138665,0.8421033016138665
llama,acknowledge,5,trustworthy_z,-0.2053586345074543,0.1765226743754278,-1.163355558905131,0.2446852725579314,0.591370956454789
llama,acknowledge,5,attractive_z,0.2890230688805861,0.1515186808596979,1.9075078217465045,0.056454859136538,0.3916342339962652
llama,acknowledge,5,prototypic_z,0.213988688042691,0.1191739674075241,1.7955992629744466,0.0725582731974908,0.3916342339962652
llama,acknowledge,5,race_ambiguity_z,-0.1026086283030091,0.3056635418734421,-0.3356914196377846,0.7371035768760134,0.8041129929556509
llama,acknowledge,5,age_rated_z,-0.039592676810536,0.1060799416171616,-0.3732343382448722,0.7089740414336816,0.8041129929556509
llama,acknowledge,5,luminance_z,0.4580260337715163,0.2767397501850837,1.6550785836338588,0.0979085584990663,0.3916342339962652
llama,acknowledge,5,raceB,0.8420262640405876,0.8029806649188537,1.0486258272802618,0.2943503641080012,0.591370956454789
llama,acknowledge,5,raceI,0.6356549668828273,0.6078573481593561,1.0457304971431944,0.2956854782273945,0.591370956454789
llama,acknowledge,5,raceL,-0.3108035995566146,0.5005974667178311,-0.6208653063995697,0.534688249822403,0.8020323747336046
llama,acknowledge,5,raceW,-0.3984723550636527,0.7664934635015985,-0.5198639962868017,0.6031583709971893,0.8041129929556509
llama,acknowledge,5,genderM,0.1886973958644992,0.2382440660267503,0.792033980159288,0.4283408631992526,0.7342986226272901
llama,ignore,5,threatening_z,0.035148362435902,0.1751766459793402,0.2006452529068704,0.8409759708476396,0.9890501011418684
llama,ignore,5,trustworthy_z,-0.1020223672682303,0.182577211868237,-0.5587902576903094,0.5763048721028994,0.9890501011418684
llama,ignore,5,attractive_z,0.0768685057518078,0.1508585609807443,0.5095402292854923,0.6103736074456745,0.9890501011418684
llama,ignore,5,prototypic_z,-0.1025063359348799,0.1243651498294373,-0.8242368225782218,0.4098050081714704,0.9890501011418684
llama,ignore,5,race_ambiguity_z,0.0299205999043815,0.3233952570599412,0.0925202186834663,0.9262847279297955,0.9890501011418684
llama,ignore,5,age_rated_z,-0.048233453988577,0.1042314436725949,-0.4627533908105968,0.6435411435788794,0.9890501011418684
llama,ignore,5,luminance_z,0.2165388558699866,0.2737866604387136,0.7909036018153933,0.4290002464154603,0.9890501011418684
llama,ignore,5,raceB,0.2872207417983499,0.8713011792290493,0.3296457627344089,0.741667639915515,0.9890501011418684
llama,ignore,5,raceI,-0.008608459818603,0.6272515993358098,-0.0137240938527992,0.9890501011418684,0.9890501011418684
llama,ignore,5,raceL,-0.0086651530669972,0.5358722321549193,-0.0161701848818547,0.9870986213709596,0.9890501011418684
llama,ignore,5,raceW,-0.068260659462302,0.8109384199226002,-0.0841748988398122,0.9329173751697446,0.9890501011418684
llama,ignore,5,genderM,0.3757248323686366,0.2393223861456944,1.5699527253581,0.1164261098969642,0.9890501011418684
llama,baseline,5,threatening_z,0.1136462543687093,0.1775082554343007,0.6402308111848466,0.5220225544569392,0.6960300726092523
llama,baseline,5,trustworthy_z,-0.1913071762952087,0.1727594321115929,-1.107361687619087,0.2681375833705676,0.6960300726092523
llama,baseline,5,attractive_z,-0.0015946814017084,0.1468583294457877,-0.0108586377614834,0.9913362308366198,0.9913362308366198
llama,baseline,5,prototypic_z,0.0818402996822651,0.1214002976338687,0.6741359063969301,0.5002249133731236,0.6960300726092523
llama,baseline,5,race_ambiguity_z,-0.2258629436407666,0.3182321365817347,-0.7097427244993405,0.4778636925805333,0.6960300726092523
llama,baseline,5,age_rated_z,-0.1051915152061574,0.1021978945804433,-1.0292923903961422,0.3033422980549093,0.6960300726092523
llama,baseline,5,luminance_z,-0.2192975141013114,0.2844035444091393,-0.7710786957909106,0.4406602874451994,0.6960300726092523
llama,baseline,5,raceB,-0.6113138858207495,0.8647946623957682,-0.706889059799707,0.4796354231725879,0.6960300726092523
llama,baseline,5,raceI,-0.1606204113782866,0.6195328747335935,-0.2592605137336017,0.7954342434932277,0.9344157830320243
llama,baseline,5,raceL,-0.0948924487735445,0.5249335680381594,-0.180770395629655,0.856547801112689,0.9344157830320243
llama,baseline,5,raceW,-0.6869557898988596,0.8114854403174285,-0.8465411155499516,0.3972509472863996,0.6960300726092523
llama,baseline,5,genderM,-0.1880831738893517,0.2363540193341696,-0.7957688827090769,0.4261663813233133,0.6960300726092523
qwen,acknowledge,6,threatening_z,0.0416177789152695,0.1407264201217629,0.2957353628356349,0.7674321888486797,0.7674321888486797
qwen,acknowledge,6,trustworthy_z,0.0443037027503532,0.1473750196688565,0.300618808057846,0.7637051877554581,0.7674321888486797
qwen,acknowledge,6,attractive_z,-0.0619459285772563,0.1219594231897751,-0.5079224463112232,0.6115077324780365,0.7415842495866647
qwen,acknowledge,6,prototypic_z,-0.0623561156978311,0.1002177826498953,-0.6222061000458218,0.5338063554610377,0.7415842495866647
qwen,acknowledge,6,race_ambiguity_z,-0.3068404703338505,0.2592590067264648,-1.183528681252672,0.2365996865117161,0.7415842495866647
qwen,acknowledge,6,age_rated_z,0.0434865179159613,0.0871987948186938,0.4987054925057129,0.6179868746555539,0.7415842495866647
qwen,acknowledge,6,luminance_z,-0.1081158204400416,0.2145725925366677,-0.5038659372191999,0.6143555885187212,0.7415842495866647
qwen,acknowledge,6,raceB,-1.0670114453592623,0.6637518556099521,-1.6075457060360854,0.1079347114938102,0.7415842495866647
qwen,acknowledge,6,raceI,-0.4537571363116068,0.4959472466660874,-0.9149302458313948,0.3602282505189314,0.7415842495866647
qwen,acknowledge,6,raceL,-0.5366569403056529,0.416970070565262,-1.2870394740278084,0.1980805298475218,0.7415842495866647
qwen,acknowledge,6,raceW,-0.6472244558018074,0.6481910447167025,-0.998508790081607,0.3180327042234409,0.7415842495866647
qwen,acknowledge,6,genderM,-0.1023524268180702,0.1858753530449186,-0.5506508805034291,0.5818730225682938,0.7415842495866647
qwen,ignore,6,threatening_z,-0.2125385814999258,0.1527715745304962,-1.3912181120938758,0.1641592965492498,0.3865730330919175
qwen,ignore,6,trustworthy_z,-0.197447552361815,0.1629065030672631,-1.212029898403074,0.2255009359702852,0.3865730330919175
qwen,ignore,6,attractive_z,-0.1238675625041146,0.1305612562761035,-0.948731392735426,0.3427572433592508,0.4570096578123344
qwen,ignore,6,prototypic_z,-0.0601312829724928,0.0988871444547498,-0.6080798803934374,0.5431344955740633,0.6049605916473471
qwen,ignore,6,race_ambiguity_z,-0.3276242930976089,0.2643723697842681,-1.2392531540453915,0.2152517613943539,0.3865730330919175
qwen,ignore,6,age_rated_z,-0.0870593884872701,0.0864287590298377,-1.007296523339121,0.3137923000116802,0.4570096578123344
qwen,ignore,6,luminance_z,0.6232107059439692,0.2396571547131888,2.6004260406487774,0.0093108086615505,0.055864851969303006
qwen,ignore,6,raceB,1.0338787765941106,0.7064102712289125,1.4635670214640493,0.1433122888074302,0.3865730330919175
qwen,ignore,6,raceI,1.4379261292242562,0.542675512971189,2.6496978302033627,0.0080563790089489,0.055864851969303006
qwen,ignore,6,raceL,-0.1636930796563786,0.4226091769121067,-0.3873391506839501,0.6985051451777196,0.6985051451777196
qwen,ignore,6,raceW,-0.3917278673754949,0.66286695213145,-0.5909600201305756,0.5545472090100682,0.6049605916473471
qwen,ignore,6,genderM,0.3894417512873456,0.2137854438999567,1.821647649077498,0.0685084660517214,0.2740338642068856
qwen,baseline,6,threatening_z,-0.1460049651264308,0.1380452975401063,-1.057659824189317,0.290210557772958,0.5247125132003188
qwen,baseline,6,trustworthy_z,-0.1024515237382677,0.1417958472640332,-0.7225283794630192,0.4699696837072889,0.6698528730899405
qwen,baseline,6,attractive_z,0.022434575290853,0.1182296535692858,0.1897542165908977,0.8495017338402188,0.9267291641893295
qwen,baseline,6,prototypic_z,-0.0039781436807618,0.0951224909541512,-0.0418212731905784,0.9666411762935946,0.9666411762935946
qwen,baseline,6,race_ambiguity_z,0.6059918103158455,0.2519849718043825,2.40487282228196,0.0161780947996059,0.0485342843988177
qwen,baseline,6,age_rated_z,0.0900364752013077,0.087971163210431,1.023477147686867,0.3060822993668526,0.5247125132003188
qwen,baseline,6,luminance_z,-0.5497714944140892,0.2064595486706358,-2.6628533189866537,0.0077481180479959,0.0464887082879754
qwen,baseline,6,raceB,0.3624974137750665,0.6066101115338869,0.5975789174671817,0.5501209349666472,0.6698528730899405
qwen,baseline,6,raceI,0.2799663243619369,0.4781652049935943,0.5855012481840611,0.5582107275749504,0.6698528730899405
qwen,baseline,6,raceL,1.0285214869888082,0.4172022030763806,2.4652829716733504,0.0136905084223884,0.0485342843988177
qwen,baseline,6,raceW,1.32194637631034,0.6317700732391801,2.0924485541591458,0.0363984092593258,0.08735618222238191
qwen,baseline,6,genderM,-0.5966278414623349,0.1819680029505973,-3.278751383694165,0.0010426745100221,0.0125120941202652
llama,acknowledge,6,threatening_z,-0.0593424653663553,0.1443065265627758,-0.4112250968811198,0.6809074872905747,0.8934975569127217
llama,acknowledge,6,trustworthy_z,0.0025782248614763,0.1542007935145712,0.0167199195458923,0.986660055882286,0.986660055882286
llama,acknowledge,6,attractive_z,0.0397161778387115,0.1277004780844519,0.3110104083748697,0.7557927090243477,0.8934975569127217
llama,acknowledge,6,prototypic_z,0.055284654312312,0.1054535748977775,0.5242558572898338,0.6001005950560686,0.8934975569127217
llama,acknowledge,6,race_ambiguity_z,-0.3896489927941441,0.2717693004627865,-1.433749110479456,0.1516438720257083,0.6065754881028332
llama,acknowledge,6,age_rated_z,-0.0764032247950873,0.0864405125327183,-0.883882135314367,0.3767598418764642,0.7163889924946817
llama,acknowledge,6,luminance_z,-0.052982787235986,0.2315877380366152,-0.2287806240743591,0.819039427169995,0.8934975569127217
llama,acknowledge,6,raceB,-1.0529298463258072,0.7305496123768223,-1.441284518514944,0.1495043191788032,0.6065754881028332
llama,acknowledge,6,raceI,-0.5012621280353432,0.5202144577017966,-0.9635682373185456,0.3352624376228936,0.7163889924946817
llama,acknowledge,6,raceL,-0.5320291582847683,0.4468266581205156,-1.1906835651271108,0.2337778321913757,0.7013334965741271
llama,acknowledge,6,raceW,-1.1359504495483963,0.6794673895803424,-1.6718248248087235,0.094558870073031,0.6065754881028332
llama,acknowledge,6,genderM,0.1609970288878461,0.1987418708503175,0.8100810775254353,0.417893578955231,0.7163889924946817
llama,ignore,6,threatening_z,-0.3494438308335077,0.1584590342742857,-2.2052629087000213,0.0274356510121849,0.20739484377884218
llama,ignore,6,trustworthy_z,-0.0553996097002563,0.1744925102144492,-0.3174899004671943,0.7508719016501729,0.9769271114912316
llama,ignore,6,attractive_z,0.3014073865274191,0.1426167098763564,2.113408637660542,0.0345658072964737,0.20739484377884218
llama,ignore,6,prototypic_z,-0.0050945829855098,0.1110838078745065,-0.0458625166258729,0.9634198301218988,0.9769271114912316
llama,ignore,6,race_ambiguity_z,0.0197479263266013,0.2868415413047906,0.0688461170469645,0.94511210905094,0.9769271114912316
llama,ignore,6,age_rated_z,0.0617651411985757,0.0973724129974665,0.6343186873697251,0.5258728632683852,0.9761643900527781
llama,ignore,6,luminance_z,0.0076098775097662,0.2631208229050937,0.0289216088097711,0.9769271114912316,0.9769271114912316
llama,ignore,6,raceB,0.9064871848995172,0.7773748528829917,1.1660876108066736,0.2435790252185016,0.7307370756555048
llama,ignore,6,raceI,0.3186839924549992,0.5601833412918993,0.5688923053656819,0.5694292275307873,0.9761643900527781
llama,ignore,6,raceL,-0.1416921554203062,0.4658487293485834,-0.3041591540207494,0.7610066418431713,0.9769271114912316
llama,ignore,6,raceW,0.4282805494516455,0.7158507288127868,0.5982819213747728,0.5496518374407668,0.9761643900527781
llama,ignore,6,genderM,0.3377821944682547,0.2220454100096617,1.5212302494951688,0.1282020669203501,0.5128082676814004
llama,baseline,6,threatening_z,-0.030958891336513,0.1485425896211781,-0.2084176088182261,0.8349029083556212,0.9108031727515867
llama,baseline,6,trustworthy_z,-0.149943653406262,0.1515950630524627,-0.9891064417735742,0.32261106621875,0.6482674622028298
llama,baseline,6,attractive_z,0.112396767979043,0.1248828965080164,0.9000173051866084,0.3681110414554286,0.6482674622028298
llama,baseline,6,prototypic_z,-0.0323357213374944,0.0973782111565857,-0.3320632095561717,0.7398415298888803,0.9108031727515867
llama,baseline,6,race_ambiguity_z,-0.068746687950631,0.2598666391551265,-0.2645460308954583,0.791359200201645,0.9108031727515867
llama,baseline,6,age_rated_z,0.0998397187428636,0.0974607689168427,1.0244093069699742,0.3056419878420003,0.6482674622028298
llama,baseline,6,luminance_z,0.3383702364832897,0.2301249530028311,1.470376124222943,0.1414599141157672,0.6482674622028298
llama,baseline,6,raceB,0.8532532387948466,0.66487206790749,1.2833344638469124,0.1993749233585103,0.6482674622028298
llama,baseline,6,raceI,0.957152364128306,0.5148353791555053,1.859142558730797,0.0630069341998039,0.6482674622028298
llama,baseline,6,raceL,-0.2958322606578958,0.4127612104996617,-0.7167152657096356,0.4735498045043446,0.7103247067565168
llama,baseline,6,raceW,-0.0435978594959472,0.6473639854408096,-0.0673467484698892,0.9463056614421002,0.9463056614421002
llama,baseline,6,genderM,0.1746345452439907,0.1981558469809533,0.8812989770661499,0.3781560196183174,0.6482674622028298
qwen,acknowledge,7,threatening_z,-0.0790565051085227,0.2231423249465685,-0.354287359547109,0.7231235398320859,0.860158212243211
qwen,acknowledge,7,trustworthy_z,-0.2676838362560335,0.2448502526333023,-1.093255299421429,0.274281723247888,0.860158212243211
qwen,acknowledge,7,attractive_z,-0.0623498178518153,0.1936347825738751,-0.3219969936342803,0.7474549720618104,0.860158212243211
qwen,acknowledge,7,prototypic_z,0.0412852457780646,0.153884592310524,0.2682870660290345,0.7884783612229435,0.860158212243211
qwen,acknowledge,7,race_ambiguity_z,0.285621611718585,0.4256917626846026,0.6709587470458142,0.5022468099602263,0.860158212243211
qwen,acknowledge,7,age_rated_z,-0.2131575336919177,0.1591577544897587,-1.3392846259692224,0.180478031748337,0.860158212243211
qwen,acknowledge,7,luminance_z,-0.4237134476109746,0.3363148727801794,-1.259871275118779,0.2077158025216472,0.860158212243211
qwen,acknowledge,7,raceB,-0.5015196836258761,0.9335524506283728,-0.5372163966666297,0.5911181465233797,0.860158212243211
qwen,acknowledge,7,raceI,-0.4496240182273336,0.7407392694280532,-0.6069936302614302,0.5438551393601969,0.860158212243211
qwen,acknowledge,7,raceL,0.0542715063652999,0.6260770017361755,0.0866850342925861,0.9309218725385272,0.9309218725385272
qwen,acknowledge,7,raceW,-0.3121391420054953,1.0146247377639108,-0.3076399878573883,0.7583562889739821,0.860158212243211
qwen,acknowledge,7,genderM,-0.2052724565528363,0.2984649431846439,-0.6877606943132529,0.4916034918591631,0.860158212243211
qwen,ignore,7,threatening_z,0.0130089681668569,0.2193530931052434,0.0593060621243002,0.9527083327389252,0.9527083327389252
qwen,ignore,7,trustworthy_z,-0.0389836494238494,0.2240581795699604,-0.1739889590224805,0.8618741393116388,0.9527083327389252
qwen,ignore,7,attractive_z,-0.0478613036737346,0.1919858559064,-0.2492959882266992,0.8031318343164914,0.9527083327389252
qwen,ignore,7,prototypic_z,-0.1306392336064727,0.1560145222669899,-0.8373530342445168,0.4023941568778443,0.9527083327389252
qwen,ignore,7,race_ambiguity_z,-0.0504590679679899,0.3766095821848704,-0.1339824326169709,0.8934164659160301,0.9527083327389252
qwen,ignore,7,age_rated_z,0.0374838553152658,0.1210131498292607,0.309750265720315,0.7567508748150529,0.9527083327389252
qwen,ignore,7,luminance_z,0.3603320369495557,0.3127175258444776,1.1522604496709852,0.2492140639734959,0.9527083327389252
qwen,ignore,7,raceB,0.9499222358836952,0.931740712902338,1.0195135006226383,0.307959247087131,0.9527083327389252
qwen,ignore,7,raceI,0.7754109456476576,0.7491641642963341,1.0350347528648494,0.3006526815413749,0.9527083327389252
